part_date;part_dec;teach_mod;hei;know_area;gender;age_group;mar_status;comp_home;internet;ethnic;educ;income_home;children;family_size;prev_exp;pe1;pe2;pe3;ee1;ee2;ee3;ee4;si1;si2;si3;fc1;fc2;fc3;fc4;hm1;hm2;hm3;ht1;ht2;ht3;lv1;lv2;lv3;ti1;ti2;ti3;as1;as2;as3;bi1;bi2;bi3
2020-12-24;Sí, deseo participar.;Presencial;Universidad Católica De Cuenca;INGENIERÍA ELÉCTRICA, ELECTRÓNICA E INFORMÁTICA;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;3;5;Nula;4;4;3;4;4;3;5;5;1;3;3;2;4;3;4;4;5;4;3;3;3;3;4;3;3;3;4;4;4;5;5;5
2020-12-24;Sí, deseo participar.;Presencial;Universidad Laica Eloy Alfaro De Manabí;MATEMÁTICAS;Male;Más de 54;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;7;2;Baja;5;5;5;4;4;4;3;5;4;4;5;4;4;1;4;4;4;4;3;4;4;4;3;4;3;4;4;2;4;4;4;4
2020-12-24;Sí, deseo participar.;Presencial;Pontificia Universidad Católica Del Ecuador;PSICOLOGÍA;Female;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;5;5;Nula;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;1;1;5;5;5;5;5;4;3;4;5;5;5;5
2020-12-24;Sí, deseo participar.;Presencial;Universidad Central Del Ecuador;ECONOMÍA Y NEGOCIOS;Male;35 años a 44 años;Unión de hecho;Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Nula;3;3;3;4;4;3;2;3;3;3;5;4;2;4;4;3;3;1;2;2;2;2;3;4;2;3;5;3;3;4;3;2
2020-12-24;Sí, deseo participar.;Ambas;Universidad Técnica De Ambato;CIENCIAS DE LA EDUCACIÓN;Male;Más de 54;Casado(a);Sí;Sí;Blanco;Maestría;Entre 1500 y 5000;3;4;Ni alta ni baja;5;5;5;5;5;5;5;4;4;4;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-12-24;Sí, deseo participar.;Presencial;Universidad Central Del Ecuador;CIENCIAS BIOLÓGICAS;Male;35 años a 44 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;0;1;Nula;5;5;5;5;5;5;5;4;5;5;5;5;5;5;4;5;5;5;3;4;2;3;3;5;4;4;5;5;5;5;4;5
2020-12-24;Sí, deseo participar.;Presencial;Universidad Estatal De Bolivar;OTRAS INGENIERÍAS Y TECNOLOGÍAS;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;3;4;Ni alta ni baja;3;3;4;4;4;4;4;3;4;4;4;4;4;2;4;3;3;3;1;3;3;3;3;4;3;3;3;3;5;5;4;4
2020-12-24;Sí, deseo participar.;Ambas;Universidad UTE;IDIOMAS Y LITERATURA;Male;25 años a 34 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;0;4;Alta;5;5;5;4;4;4;5;4;4;4;4;4;4;5;4;4;4;5;2;5;5;4;4;5;3;5;3;5;5;4;5;4
2020-12-24;Sí, deseo participar.;Presencial;Universidad Politécnica Estatal Del Carchi;INGENIERÍA ELÉCTRICA, ELECTRÓNICA E INFORMÁTICA;Male;Más de 54;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;3;3;Baja;5;4;2;4;5;4;5;3;3;3;5;4;3;2;4;4;4;5;3;4;3;4;4;3;2;2;3;4;4;5;3;3
2020-12-24;Sí, deseo participar.;Ambas;Universidad Técnica De Manabí;INGENIERÍA ELÉCTRICA, ELECTRÓNICA E INFORMÁTICA;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Alta;4;2;2;4;4;5;5;4;3;3;5;4;4;4;4;3;4;1;1;3;3;4;4;4;3;5;4;4;4;5;5;5
2020-12-24;Sí, deseo participar.;Ambas;Universidad Central Del Ecuador;OTRAS HUMANIDADES;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;3;2;Alta;5;4;5;4;4;4;5;3;3;3;5;5;5;5;3;3;3;4;3;4;5;5;5;4;3;5;4;5;5;5;5;5
2020-12-24;Sí, deseo participar.;Virtual (a distancia);Universidad De Guayaquil;COMPUTACIÓN Y CIENCIAS DE LA INFORMACIÓN;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Nula;5;5;5;5;4;5;4;4;4;4;5;4;4;5;5;5;5;4;3;4;4;5;5;5;5;5;4;5;5;5;5;5
2020-12-24;Sí, deseo participar.;Virtual (a distancia);Universidad Técnica De Ambato;COMPUTACIÓN Y CIENCIAS DE LA INFORMACIÓN;Male;35 años a 44 años;Unión de hecho;Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Alta;5;5;4;5;4;4;4;5;4;4;5;4;5;5;4;4;3;4;5;5;4;5;5;4;5;4;4;5;5;5;5;5
2020-12-26;Sí, deseo participar.;Presencial;Universidad Nacional De Chimborazo;CIENCIAS DE LA EDUCACIÓN;Female;45 años a 54 años;Divorciado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;4;5;Nula;5;4;4;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;2;3;1;3;4;5;1;5;5;5;4;5;5
2020-12-26;Sí, deseo participar.;Presencial;Universidad De Guayaquil;AGRICULTURA, SILVICULTURA Y PESCA;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Nula;5;5;3;3;4;4;4;3;3;3;5;5;3;5;4;4;4;4;3;3;2;5;5;3;1;3;4;3;4;4;5;5
2020-12-26;Sí, deseo participar.;Presencial;Universidad de Cuenca;COMPUTACIÓN Y CIENCIAS DE LA INFORMACIÓN;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Ni alta ni baja;5;4;4;4;4;4;5;5;5;5;5;5;5;4;4;4;5;4;3;3;5;5;5;5;3;5;4;5;5;5;5;5
2020-12-26;Sí, deseo participar.;Ambas;Universidad Católica De Santiago De Guayaquil;INGENIERÍA ELÉCTRICA, ELECTRÓNICA E INFORMÁTICA;Female;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;2;Alta;2;3;3;3;2;3;3;1;2;1;5;4;5;4;4;4;4;3;3;3;3;3;4;3;5;3;3;4;3;5;5;5
2020-12-26;Sí, deseo participar.;Ambas;Universidad Técnica De Manabí;CIENCIAS DE LA EDUCACIÓN;Male;45 años a 54 años;Unión de hecho;Sí;Sí;Afroecuatoriano;Maestría;Entre 1500 y 5000;2;2;Ni alta ni baja;4;4;5;4;4;4;4;4;2;3;4;5;4;3;3;3;3;2;2;3;4;4;5;4;4;4;3;4;3;4;5;5
2020-12-26;Sí, deseo participar.;Virtual (a distancia);Universidad Central Del Ecuador;CIENCIAS DE LA EDUCACIÓN;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;3;5;Baja;1;2;4;4;5;5;4;1;2;1;2;5;3;3;3;3;3;1;1;1;2;3;3;4;2;4;3;4;3;5;4;5
2020-12-26;Sí, deseo participar.;Presencial;Universidad Internacional Del Ecuador;ECONOMÍA Y NEGOCIOS;Female;Más de 54;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;3;Baja;5;3;3;5;5;4;4;3;4;4;5;4;5;3;4;4;4;3;2;4;4;5;5;5;4;4;3;2;5;5;4;4
2020-12-27;Sí, deseo participar.;Ambas;Universidad Central Del Ecuador;OTRAS INGENIERÍAS Y TECNOLOGÍAS;Male;45 años a 54 años;Casado(a);Sí;Sí;Afroecuatoriano;Maestría;Entre 1500 y 5000;4;5;Ni alta ni baja;3;2;3;4;4;5;3;2;1;2;5;3;2;5;4;3;3;3;3;3;3;3;4;2;1;3;3;3;3;5;5;5
2020-12-27;Sí, deseo participar.;Ambas;Universidad De Las Américas;CIENCIAS DE LA TIERRA Y MEDIOAMBIENTALES;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Doctorado;Entre 1500 y 5000;2;4;Alta;5;5;5;5;5;5;5;4;4;4;5;5;5;5;5;5;5;5;5;5;2;5;5;5;3;4;4;5;5;5;4;4
2020-12-27;Sí, deseo participar.;Presencial;Universidad De Guayaquil;OTRAS CIENCIAS SOCIALES;Male;25 años a 34 años;Soltero(a);Sí;Sí;Mestizo;Doctorado;Entre 1500 y 5000;0;5;Ni alta ni baja;4;4;3;3;2;3;3;1;2;3;4;4;5;2;3;3;3;4;4;4;3;3;2;5;4;5;3;4;4;5;5;5
2020-12-27;Sí, deseo participar.;Ambas;Universidad Politécnica Salesiana;CIENCIAS DE LA SALUD;Female;Más de 54;Divorciado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;3;Nula;5;5;5;4;5;4;5;2;3;3;5;4;3;5;3;5;3;5;4;5;5;4;4;4;4;5;4;4;5;5;4;4
2020-12-27;Sí, deseo participar.;Virtual (a distancia);Universidad Central Del Ecuador;CIENCIAS DE LA EDUCACIÓN;Male;Más de 54;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;3;2;Alta;4;4;4;4;4;4;4;3;4;4;3;3;3;4;3;3;3;3;2;2;3;3;4;4;3;2;4;3;4;4;4;4
2020-12-28;Sí, deseo participar.;Presencial;Universidad De Guayaquil;CIENCIAS DE LA TIERRA Y MEDIOAMBIENTALES;Female;25 años a 34 años;Casado(a);Sí;Sí;Afroecuatoriano;Maestría;Entre 1500 y 5000;1;3;Alta;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;3;4;5;3;3;4;5;5;5;5;5;5;5;5;5;5;5
2020-12-28;Sí, deseo participar.;Virtual (a distancia);Universidad Laica Eloy Alfaro De Manabí;CIENCIAS DE LA EDUCACIÓN;Female;25 años a 34 años;Soltero(a);Sí;Sí;Afroecuatoriano;Tercer Nivel (universitario);Menor a 1500;2;4;Ni alta ni baja;5;4;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-12-28;Sí, deseo participar.;Ambas;Universidad Del Azuay;INGENIERÍA QUÍMICA;Female;25 años a 34 años;Soltero(a);Sí;Sí;Afroecuatoriano;Maestría;Menor a 1500;1;6;Ni alta ni baja;1;4;3;4;3;4;4;3;3;3;4;5;3;3;3;3;3;1;1;2;4;3;3;5;3;4;4;4;4;3;3;2
2020-12-28;Sí, deseo participar.;Virtual (a distancia);Universidad Técnica Del Norte;INGENIERÍA AMBIENTAL;Male;35 años a 44 años;Unión de hecho;Sí;Sí;Afroecuatoriano;Maestría;Menor a 1500;1;3;Baja;1;1;3;3;3;2;3;1;1;1;5;2;3;1;1;1;1;1;1;1;2;1;3;3;1;1;1;1;1;1;1;1
2020-12-28;Sí, deseo participar.;Ambas;Pontificia Universidad Católica Del Ecuador;COMPUTACIÓN Y CIENCIAS DE LA INFORMACIÓN;Female;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;1;3;Alta;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;5;3;3;4;5;5;5;5;5;5;5;5;4;3;4
2020-12-28;Sí, deseo participar.;Ambas;Universidad De Guayaquil;CIENCIAS DE LA SALUD;Male;45 años a 54 años;Unión de hecho;Sí;Sí;Mestizo;Maestría;Menor a 1500;2;4;Nula;5;5;4;5;4;4;5;5;5;5;5;4;5;1;4;4;4;5;4;5;4;5;5;5;3;4;4;5;4;5;5;5
2020-12-28;Sí, deseo participar.;Presencial;Universidad UTE;ECONOMÍA Y NEGOCIOS;Male;35 años a 44 años;Casado(a);Sí;Sí;Blanco;Maestría;Entre 1500 y 5000;3;6;Baja;5;5;4;5;5;3;5;3;3;3;5;5;5;5;4;4;4;5;4;4;3;2;3;4;5;5;4;4;4;4;5;5
2020-12-28;Sí, deseo participar.;Ambas;Universidad Nacional De Educación;COMPUTACIÓN Y CIENCIAS DE LA INFORMACIÓN;Female;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Baja;5;4;3;5;5;5;4;4;4;4;4;5;4;5;3;4;4;4;4;4;4;5;5;5;5;4;3;5;4;4;5;5
2020-12-28;Sí, deseo participar.;Virtual (a distancia);Universidad De Guayaquil;ECONOMÍA Y NEGOCIOS;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;3;5;Baja;5;5;5;5;5;5;5;3;3;2;4;4;4;5;4;4;4;4;4;4;5;5;5;5;4;5;4;5;4;5;5;5
2020-12-29;Sí, deseo participar.;Virtual (a distancia);Universidad Metropolitana;OTRAS CIENCIAS SOCIALES;Male;25 años a 34 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;0;4;Baja;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-12-29;Sí, deseo participar.;Virtual (a distancia);Universidad de Cuenca;OTRAS CIENCIAS SOCIALES;Male;25 años a 34 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;0;4;Baja;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-12-29;Sí, deseo participar.;Virtual (a distancia);Universidad Central Del Ecuador;INGENIERÍA AMBIENTAL;Female;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;0;3;Nula;5;5;5;5;5;5;5;3;3;3;3;3;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
